2.237216923113891087e-01 -6.155658034170873316e-01
9.223195911258726121e-02 6.446899606543921024e-01
-6.709668926466123562e-01 -7.959069767423148090e-01
-2.985016732729101618e-01 -5.347626136705483368e-01
-1.455104402282672849e-01 -3.595831652524698607e-01
2.733105572642872128e-01 5.355085313855353357e-01
5.495984518858888085e-02 -8.488791080004428613e-01
-2.062131125125969522e+00 7.978518978711659493e-01
-2.338923383880681939e-01 3.850998372955164450e-01
-1.624007985891822714e-01 -8.536045707353266954e-01
-1.195723833672089675e+00 -5.713165632851866516e-01
-1.027076081115543493e+00 -3.621264077699804518e-01
-2.490175310420623400e-01 -5.181722620036269822e-01
1.917150781967127848e+00 1.133940620989759562e+00
2.601746966249263160e-01 -8.864921459342058885e-01
-1.498254709564594833e+00 -7.239224876606434322e-02
1.292704680432955611e-01 -5.010966680290223074e-01
5.008390041295644746e-02 -6.509224805756620436e-01
2.825898797421380615e-01 -1.035862635333184789e+00
-8.393516734252172429e-02 3.852642490241116602e-01
1.850600872606363634e+00 1.725775406891200126e+00
-9.775703495396401710e-01 -2.754258681713548929e-01
2.314894887401192758e+00 1.527045858332257477e+00
-1.361044891328259954e-01 -7.273493659995996508e-01
3.707899014588128539e-01 -7.600169045442102256e-01
1.348823815636660817e-01 -8.565630223278514199e-01
-6.650263594058062333e-01 -7.271017546571291179e-01
-1.800205519722209546e+00 1.029356082655705773e+00
-6.646498840868910740e-01 -4.999596273577673611e-02
1.876717211154397935e+00 1.444992662261069594e+00
-3.960451287922817087e-01 -5.366914612677439189e-01
-1.801067957074260761e-01 -8.191461580548526911e-01
7.773057159366678071e-02 -1.537545572569138486e+00
-6.105166621455647702e-01 -1.007986109047586565e+00
1.941691744709503009e+00 1.516652617602318287e+00
2.464357416663106815e+00 1.420290435344978786e+00
-8.873845636362661660e-01 -6.863494272376532424e-01
5.739007386558100388e-01 -1.262922098399440252e+00
-1.842528884425512326e+00 1.207588280510024648e+00
1.209798602422450298e+00 -4.735002886246464371e-01
-7.806348510560096043e-01 -3.400525830068677480e-01
-6.953706891621924679e-01 -3.649430040239133866e-01
-1.041668143197107821e-01 -6.031439037063699438e-01
1.937417948114268595e+00 1.326425170583726887e+00
-3.170803213307435420e-01 5.010329350127924464e-01
1.631549002264171211e+00 -1.301966854917359362e-01
1.274336663911754264e-01 -8.904577790195500331e-01
1.263931958541203993e-01 -1.556695153502622442e-01
-1.142041439810384196e+00 1.546617171727409756e+00
1.395602927214512512e+00 -1.419243796196786589e-01
-4.303115016997725584e-01 6.191887563317461929e-01
-1.482397096889562504e-01 -1.150461041581731791e+00
-1.982301308780852755e-01 7.243630085847927447e-01
1.735421756848183616e-01 -4.185495135657945620e-01
5.626898619611668817e-01 -5.933503991508970454e-01
-1.013606776815019206e+00 -1.285532549604412045e-01
1.841017288596171086e+00 -1.378431285110930382e-01
1.735671074678669434e+00 1.467869919050482475e+00
-3.113876894029959930e-01 -4.752347214371612782e-01
3.542842846073955276e-01 -1.887600415001020326e-01
7.199541057273113331e-01 -1.456136661328058635e+00
4.550969553654386768e-02 -6.491838869364504605e-01
-2.851439914196963188e-01 -9.941152061486508984e-01
-9.069824961762357196e-01 -4.379917735128558975e-01
-9.329445089360823840e-01 -7.238813562351443798e-01
-4.402065639630735050e-01 4.797089044362725652e-01
-1.350585229565682832e-01 4.449892734292829055e-01
1.672347058000104969e+00 -2.691124193581531654e-01
-4.541217244630776362e-01 5.671721870260225673e-01
-6.676579525246690849e-01 4.018504668432939519e-01
1.315581789149479430e+00 -5.434125327488338320e-01
-1.333120249042547112e+00 -4.625267689294204065e-01
-3.577231123971876814e-01 -1.474046152052592706e-01
-2.540757125685658147e-01 -6.735412046063765645e-01
1.483249177008207020e+00 -5.204840216044805123e-02
-4.961961522490942467e-01 -6.458099388067556346e-01
2.167665047497403519e-01 -9.708098243976688302e-01
-7.678027976075906258e-01 -7.563653493770173819e-01
1.896360827525042092e+00 1.317465869543438806e-01
1.856461231832741143e+00 1.562277190543892025e-01
-4.902565014820095546e-01 9.024992337603535697e-01
1.696316817949849454e-01 -3.111345710542602339e-01
2.026440779245628931e+00 1.693572580302628472e+00
-1.090670853146407104e+00 -4.448232617842032277e-01
2.486852422835709453e-01 1.042103237896827794e+00
-8.325965441885869733e-01 -3.622949172598771139e-01
1.943974693021688571e+00 3.504021967549628830e-02
-4.124313738032994725e-01 -7.470210830885438691e-01
1.802367541092853021e-01 7.343539807806197528e-01
-3.862743705015457552e-02 -5.923535723473032366e-01
-4.554147905533381113e-01 2.650384357179029395e-03
-5.357999120955684313e-01 3.377132769578061744e-01
-2.008705530534414141e+00 1.019217323312489487e+00
-2.632486000477743726e+00 1.349602289740458483e+00
-6.870876099360806455e-01 -2.877145332221495710e-01
-6.999500539740518557e-01 -4.350932351705945611e-01
5.115829227495442000e-01 -4.879647919470879724e-01
6.567755769505505270e-02 1.069808836917313100e-01
1.507908082930511595e+00 1.477492201093000002e-01
-1.528042410248141580e+00 8.848941161925993892e-01
-2.239481224478910626e+00 1.323857258511827784e+00
-1.483215659772718076e-01 -8.808544162960347812e-01
-4.563631077347284903e-01 5.801061197372515688e-01
-6.346256086236714555e-01 -7.216559376649352986e-01
