2.237216923114136724e-01 -6.155658034084042773e-01 2.393430301462597387e-01 4.615458961750499300e-01 2.290912105063135362e-01 -4.036183553230840992e-01
9.223195911262635494e-02 6.446899606633791358e-01 -3.156647209126453579e-01 -9.475127984430899153e-02 -6.255871585966242543e-02 -5.735183188003501256e-03
-6.709668926465968131e-01 -7.959069767450018817e-01 1.533278610108249063e-01 -2.866429209900555608e-01 -5.417268209972440074e-01 7.417449343491251679e-02
-2.985016732728624222e-01 -5.347626136719182410e-01 6.618172917607116901e-01 5.930650093212888607e-02 6.965025045348101351e-02 3.494442492443484705e-01
-1.455104402283170506e-01 -3.595831652610317897e-01 2.415960861919894120e-01 -1.090855561906710902e-01 -1.127314823614898737e-01 -7.950055504817597762e-02
2.733105572642800518e-01 5.355085313868938046e-01 -1.146685112775657073e-01 2.040773676378584978e-01 3.824407507664702166e-01 -2.183354619501239602e-01
5.495984518864646673e-02 -8.488791080016352408e-01 1.766178271934005367e-02 -1.113062178539745428e-01 1.921811189914121865e-01 2.196487602933505090e-01
-2.062131125125936659e+00 7.978518978804863826e-01 -4.648643657996261447e-01 4.916859232239785826e-01 2.761680986153510278e-02 -2.426568291035635649e-01
-2.338923383880550377e-01 3.850998372950513726e-01 1.197764334802772668e+00 -2.729842466843026560e-01 5.436322513754519026e-01 4.438736402867465292e-01
-1.624007985890697225e-01 -8.536045707264576787e-01 -2.322695318316811974e-01 5.683985999192207872e-02 -6.371079775050129124e-01 -2.352095700269818679e-01
-1.195723833672054592e+00 -5.713165632766190605e-01 3.139578686793457196e-01 9.736209841472871773e-02 -1.213189552091144680e-01 -2.545082308465416721e-01
-1.027076081115498418e+00 -3.621264077692961658e-01 1.785438590746082910e-01 -7.270753723136311186e-02 2.236848845956882284e-02 3.565638397969382312e-01
-2.490175310421036403e-01 -5.181722620084240338e-01 8.642073196060884310e-02 2.911242412980751815e-01 2.698193808775641855e-01 2.993959802805868375e-01
1.917150781967126072e+00 1.133940620996059634e+00 1.306730472552755096e-01 1.652101975919977594e-01 -3.960079733515040057e-01 5.052977661181423663e-02
2.601746966249005033e-01 -8.864921459415436855e-01 -6.049384337978585408e-02 -5.188089790140985036e-01 2.096032616894527023e-01 2.622193712979214442e-01
-1.498254709564609266e+00 -7.239224876308379686e-02 3.511893854039458973e-01 -4.163255381730268101e-01 7.579319462204862912e-02 -3.697027753883327383e-01
1.292704680433622855e-01 -5.010966680277950669e-01 -1.735015797075749322e-02 -1.900117615541240534e-01 8.056215709395866953e-02 2.741021084008820469e-02
5.008390041291201772e-02 -6.509224805835908123e-01 2.890635690132956070e-01 3.313198829932499645e-02 -2.359849242669149194e-01 1.343132140511571759e-01
2.825898797422023434e-01 -1.035862635330134340e+00 -2.849949440546375445e-01 -1.591522529998273816e-01 4.023056558548493422e-01 -7.811668260247692230e-02
-8.393516734248319955e-02 3.852642490281012466e-01 -1.731196379905524663e-01 -7.391822261881303424e-02 -1.340070034923165065e-01 -5.241922073015573558e-01
1.850600872606364522e+00 1.725775406895636799e+00 2.377287255354055412e-02 -1.748094421542311372e-01 -5.157524507620766530e-01 -8.410493420154890876e-02
-9.775703495396438347e-01 -2.754258681699561784e-01 3.364232211170169878e-02 -2.612398507120470836e-01 -1.216385148883324246e-01 -3.000121479398827340e-01
2.314894887401163448e+00 1.527045858322399141e+00 6.959978730850358009e-01 -3.297604307208222840e-01 8.472815343727511939e-02 -6.813674464127162933e-01
-1.361044891329010187e-01 -7.273493660043703901e-01 5.727919129751132266e-01 6.118551531281090083e-01 -1.637899520497050621e-01 3.512997067049679623e-01
3.707899014589212672e-01 -7.600169045400931855e-01 8.453755654198230607e-03 5.385976268097077968e-01 -1.819982401109401793e-01 2.554224269673045500e-01
1.348823815635902812e-01 -8.565630223422404654e-01 2.721479165192608463e-01 3.502380159376278779e-01 -3.015792637794349473e-01 -9.066871007333356103e-02
-6.650263594057799210e-01 -7.271017546471798543e-01 7.904157810673254417e-03 4.326136681960980335e-01 2.470515559589072929e-01 2.579730837924056330e-01
-1.800205519722338554e+00 1.029356082639468983e+00 -2.620461725366769468e-01 2.907950503181472302e-01 4.193913289832784663e-02 2.661595379456671573e-01
-6.646498840868121372e-01 -4.999596272412126091e-02 3.506567062987980821e-01 -1.566338792157246362e-01 7.557417125427975946e-02 2.743761823175235870e-01
1.876717211154487863e+00 1.444992662271165740e+00 2.505340713104237116e-01 3.536365031502023970e-01 -1.637843060774741288e-01 1.355544947698415492e-01
-3.960451287922597263e-01 -5.366914612683268970e-01 2.077502933742610136e-01 1.500549197670583701e-01 -2.561885925618014315e-01 -4.175287971888592131e-01
-1.801067957074190540e-01 -8.191461580488581529e-01 -1.549456192640512597e-01 -1.589968174756285768e-02 1.575932123891490566e-01 -3.423818201966822294e-01
7.773057159373304714e-02 -1.537545572565440555e+00 -5.504013331150480193e-01 4.168263566256857899e-01 -3.584628188888079325e-01 3.280305502417364960e-01
-6.105166621455696552e-01 -1.007986109046417500e+00 -3.625814665072947252e-01 -7.319589207068677786e-03 -6.431709135136246536e-01 2.465438191403082624e-01
1.941691744709581169e+00 1.516652617609642428e+00 4.877752131007035558e-02 1.621321774290062634e-01 -2.067218339734412380e-01 5.196880472421210517e-04
2.464357416663111700e+00 1.420290435341828417e+00 2.744234568657351048e-01 4.005833481383360151e-01 -2.505166743401592289e-01 1.095602821887478040e-01
-8.873845636362205358e-01 -6.863494272291426057e-01 1.566318821250888005e-01 -2.398453395267868826e-01 -4.340510394736234456e-01 -1.060306209048816756e-01
5.739007386559088486e-01 -1.262922098383435499e+00 -5.678772474408328996e-01 1.723426598850745506e-01 -7.261280484615759701e-01 2.866958770283089541e-01
-1.842528884425584490e+00 1.207588280495712985e+00 -5.297989947105971043e-01 3.539854771073617234e-01 1.515589647165927097e-02 -4.744813895987705088e-01
1.209798602422436309e+00 -4.735002886293724900e-01 -2.902833648836065095e-01 2.652356929710802946e-01 -5.007957731762523873e-02 -9.111928076412123545e-02
