2.237216923114160871e-01 -6.155658034054019012e-01 2.393430215162006269e-01 4.615506500292225756e-01
9.223195911262688229e-02 6.446899606629492574e-01 -3.156647174408014345e-01 -9.475143317106787810e-02
-6.709668926465834904e-01 -7.959069767467207290e-01 1.533278662591704977e-01 -2.866458949896327213e-01
-2.985016732728437705e-01 -5.347626136742010816e-01 6.618172986375755462e-01 5.930240887543897915e-02
-1.455104402283076137e-01 -3.595831652619644880e-01 2.415960875800158003e-01 -1.090876032764503956e-01
2.733105572642821612e-01 5.355085313866705388e-01 -1.146685109277645748e-01 2.040770838340643378e-01
5.495984518865794366e-02 -8.488791080033225578e-01 1.766178771471633643e-02 -1.113083201526327420e-01
-2.062131125125981512e+00 7.978518978866211420e-01 -4.648643843330582115e-01 4.916950946652337007e-01
-2.338923383880325557e-01 3.850998372917008861e-01 1.197764346953555492e+00 -2.729887961174806699e-01
-1.624007985890537353e-01 -8.536045707287545081e-01 -2.322695234194059877e-01 5.683629934933894651e-02
-1.195723833672071912e+00 -5.713165632740961897e-01 3.139578588085059629e-01 9.736581374817933343e-02
-1.027076081115480655e+00 -3.621264077719116292e-01 1.785438679044175636e-01 -7.271165707618520990e-02
-2.490175310420915111e-01 -5.181722620094693088e-01 8.642073454908748287e-02 2.911214403862648625e-01
1.917150781967091433e+00 1.133940621001199744e+00 1.306730313354746431e-01 1.652170723801778263e-01
2.601746966249226523e-01 -8.864921459453029007e-01 -6.049382950131126230e-02 -5.188135662298963835e-01
-1.498254709564638132e+00 -7.239224875894134659e-02 3.511893730246931078e-01 -4.163194970206571810e-01
1.292704680433911790e-01 -5.010966680317929800e-01 -1.735014549443440746e-02 -1.900176217498242559e-01
5.008390041295911893e-02 -6.509224805907106726e-01 2.890635931936534342e-01 3.312213763792998256e-02
2.825898797422268238e-01 -1.035862635333889559e+00 -2.849949309480602766e-01 -1.591575176708170114e-01
-8.393516734248263056e-02 3.852642490282355281e-01 -1.731196386641172535e-01 -7.391830781521713245e-02
1.850600872606350977e+00 1.725775406897500863e+00 2.377286619152322797e-02 -1.748067575225408232e-01
-9.775703495396294018e-01 -2.754258681719571888e-01 3.364232823879424739e-02 -2.612426672235240721e-01
2.314894887401195422e+00 1.527045858317521043e+00 6.959978903976669073e-01 -3.297671745466642657e-01
-1.361044891329198370e-01 -7.273493660015951656e-01 5.727919032407737809e-01 6.118590971629701558e-01
3.707899014589339237e-01 -7.600169045419958858e-01 8.453760393203066728e-03 5.385954514607772525e-01
1.348823815636227552e-01 -8.565630223466350612e-01 2.721479296687596694e-01 3.502311644269138768e-01
-6.650263594058098970e-01 -7.271017546428114597e-01 7.904143772865385165e-03 4.326198860938910706e-01
-1.800205519722305025e+00 1.029356082634484526e+00 -2.620461559704769794e-01 2.907881583335417686e-01
-6.646498840868209079e-01 -4.999596272297576055e-02 3.506567034350541179e-01 -1.566321903744666566e-01
1.876717211154460774e+00 1.444992662275186524e+00 2.505340575640586653e-01 3.536425949203282904e-01
-3.960451287922403529e-01 -5.366914612708230115e-01 2.077503003436308449e-01 1.500508206740815420e-01
-1.801067957074310444e-01 -8.191461580467448433e-01 -1.549456259685404735e-01 -1.589733593731587624e-02
7.773057159373530922e-02 -1.537545572566763274e+00 -5.504013246275800686e-01 4.168257239591542374e-01
-6.105166621455913045e-01 -1.007986109042975809e+00 -3.625814790944729138e-01 -7.315321998439480895e-03
1.941691744709589607e+00 1.516652617608212905e+00 4.877752481933239626e-02 1.621301657225062975e-01
2.464357416663125022e+00 1.420290435339552682e+00 2.744234653166865989e-01 4.005805171659250763e-01
-8.873845636362137634e-01 -6.863494272297175902e-01 1.566318850754522540e-01 -2.398469031427629683e-01
5.739007386558641066e-01 -1.262922098377420754e+00 -5.678772657291627501e-01 1.723522852705183517e-01
-1.842528884425534752e+00 1.207588280489000798e+00 -5.297989738407484772e-01 3.539746940580315582e-01
1.209798602422472946e+00 -4.735002886345447415e-01 -2.902833472124938252e-01 2.652278824986661343e-01
-7.806348510560732201e-01 -3.400525830119358606e-01 1.904107531509064422e-01 -5.371931275479256973e-01
-6.953706891622077890e-01 -3.649430040248319296e-01 7.621046048514300286e-02 -1.688556979810262315e-01
-1.041668143197794771e-01 -6.031439037218205845e-01 4.990904188868146019e-01 7.689227120036431495e-01
1.937417948114352084e+00 1.326425170593921177e+00 2.588973889749787705e-01 -3.773133700814086389e-01
-3.170803213306870316e-01 5.010329350128605030e-01 -1.487366194419433296e-01 -2.254475231747180008e-01
1.631549002264181425e+00 -1.301966854889526348e-01 -4.993393780734610710e-01 1.486888119495172189e-01
1.274336663911241063e-01 -8.904577790361515310e-01 -7.800877417458577934e-02 1.343059147240767137e-01
1.263931958541669176e-01 -1.556695153455168734e-01 2.432824806258606365e-01 -4.804578613940803100e-01
-1.142041439810353110e+00 1.546617171729570472e+00 -2.281794438883879284e-01 3.185189391328380193e-01
1.395602927214452116e+00 -1.419243796123745571e-01 -2.872343153523527204e-01 3.754675672368290029e-01
-4.303115016997844378e-01 6.191887563361931912e-01 -2.127042830121254335e-01 -1.438537051201162487e-01
-1.482397096889829513e-01 -1.150461041563007658e+00 -1.174524726657351359e-01 6.741769905681043173e-01
-1.982301308781532490e-01 7.243630085818033582e-01 -8.096440719282374868e-03 -2.317937677571925703e-01
1.735421756848515851e-01 -4.185495135788444565e-01 6.076923995543707102e-01 -1.762744583646793095e-01
5.626898619611060415e-01 -5.933503991611531747e-01 1.809620599084203751e-01 -2.013103428284094831e-01
-1.013606776815109578e+00 -1.285532549718444162e-01 4.711954551875336406e-01 -3.054049810247501662e-01
1.841017288596083157e+00 -1.378431285116180349e-01 -3.741195354602138701e-01 3.601060722097835232e-01
1.735671074678664105e+00 1.467869919069210827e+00 3.053534847997873558e-01 -5.517702951266427736e-01
-3.113876894030107589e-01 -4.752347214304195600e-01 2.921391018744561863e-01 1.135952351039448693e-01
